,links
1196,http://web.archive.org/web/20170811212844/http://www.ghanaxtra.com/p/privacy-policy.html
1197,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2017/09/neymars-paris-saint-germain-salary-leaked-see-full-details-here.html
1198,http://web.archive.org/web/20181214162817/http://ghanaxtra.com/2018/03/ghana-will-soon-legalise-homosexuality-us-ambassador.html
1199,http://web.archive.org/web/20210513163049/https://ghanaxtra.com/2021/05/celebrated-ghanaian-soldier-lt-general-emmanuel-erskine-is-dead.html
1200,http://web.archive.org/web/20220313025528/https://ghanaxtra.com/2021/12/victory-2024-ndc-mps-youth-ready-for-do-or-die-young-mosquito.html
1201,http://web.archive.org/web/20220309024027/https://ghanaxtra.com/2022/01/32-year-old-man-gains-admission-to-adisadel-to-fulfil-childhood-dream.html
1202,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2018/01/why-was-abronye-beaten-check-all-the-inside-details-here.html
1203,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/10/my-advice-song-sarkodie-is-wicked-manasseh-azure.html
1204,http://web.archive.org/web/20210125211815/https://ghanaxtra.com/2021/01/revealed-how-npp-mps-were-tricked-into-rushing-to-parliament-at-400am.html
1205,http://web.archive.org/web/20211201101811/https://ghanaxtra.com/2021/11/nsmq-mistress-prof-elsie-effah-kaufmann-receives-death-threats.html
1206,http://web.archive.org/web/20211026191535/https://ghanaxtra.com/2021/10/flashback-how-a-prophet-predicted-shatta-wales-death-in-2018.html
1207,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2017/07/rashida-black-beauty-arrested-for-releasing-obscene-video.html
1208,http://web.archive.org/web/20201024153408/https://ghanaxtra.com/2020/09/kennedy-agyapong-pleads-not-guilty-in-contempt-case.html
1209,http://web.archive.org/web/20220525044517/https://ghanaxtra.com/2022/02/exclusive-supreme-court-grants-injunction-against-avokes-reinstatement.html
1210,http://web.archive.org/web/20200422221142/https://ghanaxtra.com/2020/04/shatta-wale-and-tacha-take-the-friendship-to-another-level.html
1211,http://web.archive.org/web/20171012095814/http://www.ghanaxtra.com/p/about-us.html
1212,http://web.archive.org/web/20220704030357/https://ghanaxtra.com/2022/02/berekum-east-npp-constituency-office-vandalisedphotos.html
1213,http://web.archive.org/web/20190325095346/http://ghanaxtra.com/2018/02/fornication-not-sin-try-car-buy-plus.html
1214,http://web.archive.org/web/20181123200930/http://ghanaxtra.com/2018/11/england-rugby-news-chris-ashton-ruled-out-of-final-autumn-international-against-australia-with-calf-injury.html
1215,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2017/07/text-ec-boss-charlotte-osei-fights-accusers-with-a-27-point-response.html
1216,http://web.archive.org/web/20220309024027/https://ghanaxtra.com/2021/12/exclusive-kojo-preko-dankwa-resigns-from-class-media.html
1217,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2018/03/ghana-will-soon-legalise-homosexuality-us-ambassador.html
1218,http://web.archive.org/web/20170910163804/http://www.ghanaxtra.com/p/about-us.html
1219,http://web.archive.org/web/20220324025456/https://ghanaxtra.com/2022/03/peter-suaka-writes-the-judicial-coup-detat-on-legislature.html
1220,http://web.archive.org/web/20220128231400/https://ghanaxtra.com/2021/12/trending-photo-female-prof-babysits-her-students-baby-during-lectures.html
1221,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2019/02/forget-akuapem-poloo-here-are-some-decent-sons-of-akuapeman.html
1222,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2017/09/i-date-old-men-because-they-dont-last-long-in-bed-mzbel.html
1223,http://web.archive.org/web/20210513163049/https://ghanaxtra.com/2021/04/full-list-akufo-addo-releases-39-names-as-deputy-ministers.html
1224,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/03/funeral-home-worker-accidentally-cremated-ashes-falling-asleep.html
1225,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2019/01/nairobi-dusitd2-hotel-attacked-by-suspected-militants.html
1226,http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2017/09/18-photos-cheating-in-marriage-afia-schwarzenegger-caught-red-handed-by-husband.html
1227,http://web.archive.org/web/20220704030357/https://ghanaxtra.com/2022/06/afia-schwarzenegger-invokes-antoa-over-affair-with-wontumivideo.html
1228,http://web.archive.org/web/20190320172358/http://ghanaxtra.com/2018/04/st-james-old-boy-wins-tokyos-policy-institute-award.html
1229,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/university-ghana-student-dressed-military-officer-arrested-bawumias-security-detail.html
1230,http://web.archive.org/web/20171107115608/http://www.ghanaxtra.com/p/about-us.html
1231,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2019/02/photo-papa-j-directs-traffic-on-accra-prampram-road.html
1232,http://web.archive.org/web/20211229184821/https://ghanaxtra.com/2021/12/uew-alumni-election-chaos-gunshots-ballot-papers-scattering-mar-process.html
1233,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2018/12/manchester-united-vs-huddersfield-town-premier-league-match-preview-team-news-predicted-line-ups-plus-more.html
1234,http://web.archive.org/web/20170709171826/http://www.ghanaxtra.com/2017/07/election-of-mmdces-will-deepen.html
1235,http://web.archive.org/web/20201128054921/https://ghanaxtra.com/2020/11/caf-president-ahmad-ahmad-banned-5-years-by-fifa.html
1236,http://web.archive.org/web/20220525034713/https://ghanaxtra.com/2022/02/berekum-east-npp-constituency-office-vandalisedphotos.html
1237,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/03/university-ghana-student-dressed-military-officer-arrested-bawumias-security-detail.html
1238,http://web.archive.org/web/20201101082755/https://ghanaxtra.com/2020/10/celestine-donkor-robbed-at-home-phones-cash-laptop-stolen.html
1239,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/03/renaming-flagstaff-house-shoddy-work-disgraces-akufo-addo.html
1240,http://web.archive.org/web/20181225172547/http://ghanaxtra.com/2018/08/emmerson-mnangagwa-wins-zimbabwes-presidential-polls.html
1241,http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2018/10/october-13-no-bra-day.html
1242,http://web.archive.org/web/20220128222150/https://ghanaxtra.com/2021/12/just-in-berekum-east-mp-involved-in-accident-2-feared-dead.html
1243,http://web.archive.org/web/20171007034201/http://www.ghanaxtra.com/p/about-us.html
1244,http://web.archive.org/web/20211229184821/https://ghanaxtra.com/2021/12/kennedy-agyapong-seriously-sick-too-weak-for-cross-examination.html
1245,http://web.archive.org/web/20220704030357/https://ghanaxtra.com/2022/03/henry-osei-writes-on-coup-is-coup-the-alternative.html
1246,http://web.archive.org/web/20190125013254/http://ghanaxtra.com/2018/12/photos-ghanaian-celebrities-moms.html
1247,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/08/brong-ahafo-region-comprehensive-report-46-candidates-seeking-lead-ndcs-agenda-2020.html
1248,http://web.archive.org/web/20211017151719/https://ghanaxtra.com/2021/09/man-recounts-how-he-found-missing-takoradi-pregnant-woman.html
1249,http://web.archive.org/web/20181123200930/http://ghanaxtra.com/2017/07/muntaka-mubarak-angrily-bangs-fist-in-parliament.html
1250,http://web.archive.org/web/20220309024027/https://ghanaxtra.com/2022/01/peter-suaka-writes-start-afresh.html
1251,http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2019/01/davos-audience-minus-mark-carney-says-uk-should-vote-again-on-brexit.html
1252,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/one-district-one-factory-campaign-promise-likely-sham-ambassador-robert-jackson.html
1253,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/anyidohos-arrest-much-ado-nothing-general-mosquito.html
1254,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/03/video-afia-schwarzenegger-kumchacha-near-fist-fight.html
1255,http://web.archive.org/web/20201024153408/https://ghanaxtra.com/2020/09/police-officer-beaten-to-death-for-stabbing-2-people-to-death.html
1256,http://web.archive.org/web/20200503085750/https://ghanaxtra.com/2020/04/adebayor-offers-funny-face-holidays-in-togo-17517.html
1257,http://web.archive.org/web/20210725003713/https://ghanaxtra.com/2021/07/kaakas-family-refuses-to-appear-before-committee-of-inquiry.html
1258,http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/03/video-afia-schwarzenegger-kumchacha-near-fist-fight.html
1259,http://web.archive.org/web/20220313025528/https://ghanaxtra.com/2022/02/berekum-east-npp-constituency-office-vandalisedphotos.html
1260,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2018/12/liverpool-vs-newcastle-united-teams-alexander-arnold-returns-for-reds-with-rondon-on-magpies-bench.html
1261,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/04/family-planning-key-protecting-resources-rawlings-advises.html
1262,http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2017/07/rapper-dmx-arrested-faces-up-to-40-years-in-jail-for-tax-evasion.html
1263,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/03/kintampo-police-arrest-three-suspected-robbers-attacking-bank-staff.html
1264,http://web.archive.org/web/20170903180735/http://www.ghanaxtra.com/2017/08/video-i-have-dropped-my-tools-i-am-no.html
1265,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2018/01/mark-zuckerberg-makes-4-billion-just-ten-days-into-2018.html
1266,http://web.archive.org/web/20220128231400/https://ghanaxtra.com/2021/12/teacher-kwadwo-provides-20-solid-responses-to-rubbish-dismissal.html
1267,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2017/07/uew-vice-chancellor-professor-mawutor-avoke-ordered-to-step-aside.html
1268,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2018/11/mi5-too-slow-over-manchester-arena-bomber.html
1269,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2019/01/lydia-alhassan-emerges-winner-ayawaso-west-wuogon-election.html
1270,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/01/veteran-musician-amakye-dede-installed-okyeredom-chief.html
1271,http://web.archive.org/web/20220126232214/https://ghanaxtra.com/2021/12/sad-day-tributes-pour-in-for-multimedias-elvis-kwashie.html
1272,http://web.archive.org/web/20220525044517/https://ghanaxtra.com/2022/02/berekum-east-npp-constituency-office-vandalisedphotos.html
1273,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/02/know-ebonys-partner-franky-kuris-father-pastor-check-facts.html
1274,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2017/08/i-smoke-wee-because-god-smokes-wee-reggae-musician-ekow-micah.html
1275,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2018/09/scores-injured-catholic-church-collapses-worshipers.html
1276,http://web.archive.org/web/20181123200930/http://ghanaxtra.com/2018/01/1999.html
1277,http://web.archive.org/web/20220704040657/https://ghanaxtra.com/2022/06/afia-schwarzenegger-invokes-antoa-over-affair-with-wontumivideo.html
1278,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/05/america-singer-beyonce-buys-church-new-orleans.html
1279,http://web.archive.org/web/20211017151719/https://ghanaxtra.com/2021/09/exlusive-kennedy-agyapong-declares-presidential-ambition-set-to-join-npp-presidential-race.html
1280,http://web.archive.org/web/20170711151831/http://www.ghanaxtra.com/p/contact-us.html
1281,http://web.archive.org/web/20220704040657/https://ghanaxtra.com/2022/04/wassce-2021-4-st-james-students-grab-waec-topmost-awards.html
1282,http://web.archive.org/web/20200422221142/https://ghanaxtra.com/2020/04/3-million-ghanaians-may-contract-coronavirus-dr-nsiah-asare.html
1283,http://web.archive.org/web/20201101082755/https://ghanaxtra.com/2020/10/kevin-taylor-issues-1m-cheque-to-mock-garbi-otchere-darko.html
1284,http://web.archive.org/web/20220309070018/https://ghanaxtra.com/2021/12/akuapem-poloo-free-as-court-of-appeal-converts-prison-sentence-into-fine.html
1285,http://web.archive.org/web/20210918022838/https://ghanaxtra.com/2021/09/gfa-sacks-coach-c-k-akonnor-over-poor-performance.html
1286,http://web.archive.org/web/20190330214510/http://ghanaxtra.com/2018/06/music-mavluz-od4-bumper-trump.html
1287,http://web.archive.org/web/20201101082755/https://ghanaxtra.com/2020/10/former-citi-fms-correspondent-busted-for-possessing-narcotics.html
1288,http://web.archive.org/web/20210411080304/https://ghanaxtra.com/2021/04/ges-reschedules-reopening-for-shs-2-3-students.html
1289,http://web.archive.org/web/20220525044517/https://ghanaxtra.com/2022/03/presec-student-crowned-overall-best-wassce-student-in-ghana-2nd-in-west-africa.html
1290,http://web.archive.org/web/20190330214510/http://ghanaxtra.com/2019/03/ole-gunnar-solskjaer-confirmed-as-permanent-manchester-united-manager-on-three-year-contract.html
1291,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2018/12/video-captain-smart-obaapa-christy-thrill-viewers-badwam.html
1292,http://web.archive.org/web/20220704030357/https://ghanaxtra.com/2022/03/shocking-happy-fms-showbiz-xtra-host-dr-cann-has-died.html
1293,http://web.archive.org/web/20210411080304/https://ghanaxtra.com/2021/04/video-rapper-jay-bahd-receives-hot-bj-from-knust-student.html
1294,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/07/still-business-management-universal-microfinance.html
1295,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2018/12/photos-ghanaian-celebrities-moms.html
1296,http://web.archive.org/web/20211215062122/https://ghanaxtra.com/2021/11/confirmed-ali-baba-dankambari-dictches-kessben-media-for-abn.html
1297,http://web.archive.org/web/20190327010157/http://ghanaxtra.com/2018/04/st-james-old-boy-wins-tokyos-policy-institute-award.html
1298,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2018/02/photos-ghanaian-student-builds-water-bike.html
1299,http://web.archive.org/web/20220525044517/https://ghanaxtra.com/2022/03/arsenal-midfielder-thomas-partey-converts-to-islam.html
1300,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2018/04/st-james-old-boy-wins-tokyos-policy-institute-award.html
1301,http://web.archive.org/web/20210725003713/https://ghanaxtra.com/2021/07/mahama-disagrees-with-payment-of-first-ladys-salaries.html
1302,http://web.archive.org/web/20190213123629/http://ghanaxtra.com/2017/08/photos-nba-star-david-west-pays-courtesy-call-on-dr-bawumia.html
1303,http://web.archive.org/web/20210618095204/https://ghanaxtra.com/2021/06/exclusive-full-details-of-captain-smarts-juicy-contract-at-onua-fm-revealed.html
1304,http://web.archive.org/web/20201101082755/https://ghanaxtra.com/2020/10/npp-loses-pc-for-yapei-kusawgu-abu-kamara-in-road-accident.html
1305,http://web.archive.org/web/20200503085750/https://ghanaxtra.com/2020/05/fact-check-was-adom-fm-staff-wrong-in-wearing-security-uniforms.html
1306,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/08/mother-not-dead-ignore-stupid-rumours-kwaw-kese.html
1307,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2019/02/bring-will-see-smoothness-level-ken-agyarpong-dares-mahama.html
1308,http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2018/12/michael-flynn-trumps-former-national-security-adviser-scheduled-to-be-sentenced.html
1309,http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/photo-of-devil-ofosu-ampofo-praying-for-a-child-angers-facebooker.html
1310,http://web.archive.org/web/20180413043210/https://ghanaxtra.com/2018/04/john-mahama-must-castrated-kennedy-agyapong.html
1311,http://web.archive.org/web/20171007034201/http://www.ghanaxtra.com/p/privacy-policy.html
1312,http://web.archive.org/web/20211026191535/https://ghanaxtra.com/2021/09/exclusive-shocking-details-about-rescued-takoradi-pregnant-woman-emerge.html
